시군구별,연도,월,남자,여자,전체,성비
전라남도,2024,06,347.0,322.0,669.0,1.0776397515527951
전라남도,2024,07,363.0,364.0,727.0,0.9972527472527473
전라남도,2024,08,344.0,355.0,699.0,0.9690140845070423
전라남도,2024,09,342.0,345.0,687.0,0.991304347826087
전라남도,2024,10,349.0,338.0,687.0,1.032544378698225
전라남도,2024,11,390.0,345.0,735.0,1.1304347826086956
전라남도,2024,12,310.0,307.0,617.0,1.009771986970684
전북특별자치도,1997,01,1362.0,1217.0,2579.0,1.1191454396055875
전북특별자치도,1997,02,1150.0,1111.0,2261.0,1.035103510351035
전북특별자치도,1997,03,1186.0,1178.0,2364.0,1.0067911714770799
전북특별자치도,1997,04,1116.0,1087.0,2203.0,1.0266789328426862
전북특별자치도,1997,05,1114.0,971.0,2085.0,1.1472708547888775
전북특별자치도,1997,06,1056.0,936.0,1992.0,1.1282051282051282
전북특별자치도,1997,07,1076.0,1036.0,2112.0,1.0386100386100385
전북특별자치도,1997,08,1124.0,1016.0,2140.0,1.1062992125984252
전북특별자치도,1997,09,1108.0,970.0,2078.0,1.1422680412371133
전북특별자치도,1997,10,1149.0,1049.0,2198.0,1.0953288846520495
전북특별자치도,1997,11,1071.0,1005.0,2076.0,1.0656716417910448
전북특별자치도,1997,12,1102.0,1080.0,2182.0,1.0203703703703704
전북특별자치도,1998,01,1357.0,1201.0,2558.0,1.1298917568692757
전북특별자치도,1998,02,1296.0,1129.0,2425.0,1.1479185119574844
전북특별자치도,1998,03,1209.0,1103.0,2312.0,1.0961015412511332
전북특별자치도,1998,04,1039.0,1033.0,2072.0,1.0058083252662149
전북특별자치도,1998,05,1042.0,1046.0,2088.0,0.9961759082217974
전북특별자치도,1998,06,937.0,957.0,1894.0,0.9791013584117032
전북특별자치도,1998,07,1085.0,906.0,1991.0,1.1975717439293598
전북특별자치도,1998,08,1079.0,983.0,2062.0,1.0976602238046795
전북특별자치도,1998,09,1188.0,1045.0,2233.0,1.1368421052631579
전북특별자치도,1998,10,1082.0,1027.0,2109.0,1.053554040895813
전북특별자치도,1998,11,1038.0,1025.0,2063.0,1.0126829268292683
전북특별자치도,1998,12,1082.0,960.0,2042.0,1.1270833333333334
전북특별자치도,1999,01,1311.0,1170.0,2481.0,1.1205128205128205
전북특별자치도,1999,02,1097.0,1035.0,2132.0,1.059903381642512
전북특별자치도,1999,03,1161.0,1066.0,2227.0,1.0891181988742964
전북특별자치도,1999,04,1074.0,1034.0,2108.0,1.0386847195357833
전북특별자치도,1999,05,1089.0,908.0,1997.0,1.199339207048458
전북특별자치도,1999,06,950.0,836.0,1786.0,1.1363636363636365
전북특별자치도,1999,07,986.0,976.0,1962.0,1.0102459016393444
전북특별자치도,1999,08,1015.0,916.0,1931.0,1.1080786026200873
전북특별자치도,1999,09,1014.0,982.0,1996.0,1.0325865580448066
전북특별자치도,1999,10,1032.0,979.0,2011.0,1.0541368743615935
전북특별자치도,1999,11,990.0,1008.0,1998.0,0.9821428571428571
전북특별자치도,1999,12,987.0,948.0,1935.0,1.0411392405063291
전북특별자치도,2000,01,1291.0,1256.0,2547.0,1.0278662420382165
전북특별자치도,2000,02,1202.0,1094.0,2296.0,1.0987202925045705
전북특별자치도,2000,03,1216.0,1168.0,2384.0,1.0410958904109588
전북특별자치도,2000,04,1074.0,980.0,2054.0,1.0959183673469388
전북특별자치도,2000,05,1104.0,937.0,2041.0,1.1782283884738527
전북특별자치도,2000,06,962.0,903.0,1865.0,1.0653377630121816
전북특별자치도,2000,07,991.0,934.0,1925.0,1.0610278372591007
전북특별자치도,2000,08,1013.0,943.0,1956.0,1.0742311770943795
전북특별자치도,2000,09,1102.0,1020.0,2122.0,1.080392156862745
전북특별자치도,2000,10,1028.0,961.0,1989.0,1.0697190426638918
전북특별자치도,2000,11,1054.0,956.0,2010.0,1.102510460251046
전북특별자치도,2000,12,1031.0,953.0,1984.0,1.0818467995802727
전북특별자치도,2001,01,1214.0,1196.0,2410.0,1.0150501672240804
전북특별자치도,2001,02,1016.0,984.0,2000.0,1.032520325203252
전북특별자치도,2001,03,1044.0,1036.0,2080.0,1.0077220077220077
전북특별자치도,2001,04,982.0,922.0,1904.0,1.0650759219088937
전북특별자치도,2001,05,908.0,900.0,1808.0,1.008888888888889
전북특별자치도,2001,06,927.0,791.0,1718.0,1.1719342604298357
전북특별자치도,2001,07,859.0,784.0,1643.0,1.0956632653061225
전북특별자치도,2001,08,847.0,866.0,1713.0,0.9780600461893765
전북특별자치도,2001,09,957.0,849.0,1806.0,1.127208480565371
전북특별자치도,2001,10,942.0,834.0,1776.0,1.129496402877698
전북특별자치도,2001,11,899.0,773.0,1672.0,1.1630012936610608
전북특별자치도,2001,12,851.0,811.0,1662.0,1.0493218249075216
전북특별자치도,2002,01,1045.0,910.0,1955.0,1.1483516483516483
전북특별자치도,2002,02,885.0,840.0,1725.0,1.0535714285714286
전북특별자치도,2002,03,940.0,889.0,1829.0,1.0573678290213724
전북특별자치도,2002,04,860.0,779.0,1639.0,1.10397946084724
전북특별자치도,2002,05,831.0,783.0,1614.0,1.0613026819923372
전북특별자치도,2002,06,732.0,659.0,1391.0,1.110773899848255
전북특별자치도,2002,07,852.0,750.0,1602.0,1.136
전북특별자치도,2002,08,806.0,744.0,1550.0,1.0833333333333333
전북특별자치도,2002,09,807.0,697.0,1504.0,1.157819225251076
전북특별자치도,2002,10,822.0,724.0,1546.0,1.1353591160220995
전북특별자치도,2002,11,755.0,650.0,1405.0,1.1615384615384616
전북특별자치도,2002,12,751.0,704.0,1455.0,1.0667613636363635
전북특별자치도,2003,01,965.0,882.0,1847.0,1.0941043083900226
전북특별자치도,2003,02,786.0,805.0,1591.0,0.9763975155279503
전북특별자치도,2003,03,876.0,827.0,1703.0,1.0592503022974606
전북특별자치도,2003,04,781.0,743.0,1524.0,1.0511440107671601
전북특별자치도,2003,05,757.0,774.0,1531.0,0.9780361757105943
전북특별자치도,2003,06,755.0,673.0,1428.0,1.1218424962852898
전북특별자치도,2003,07,734.0,714.0,1448.0,1.0280112044817926
전북특별자치도,2003,08,712.0,684.0,1396.0,1.04093567251462
전북특별자치도,2003,09,769.0,700.0,1469.0,1.0985714285714285
전북특별자치도,2003,10,778.0,735.0,1513.0,1.0585034013605443
전북특별자치도,2003,11,809.0,730.0,1539.0,1.1082191780821917
전북특별자치도,2003,12,768.0,680.0,1448.0,1.1294117647058823
전북특별자치도,2004,01,924.0,857.0,1781.0,1.0781796966161026
전북특별자치도,2004,02,815.0,704.0,1519.0,1.1576704545454546
전북특별자치도,2004,03,817.0,808.0,1625.0,1.011138613861386
전북특별자치도,2004,04,711.0,718.0,1429.0,0.9902506963788301
전북특별자치도,2004,05,695.0,651.0,1346.0,1.0675883256528418
전북특별자치도,2004,06,708.0,638.0,1346.0,1.109717868338558
전북특별자치도,2004,07,735.0,690.0,1425.0,1.065217391304348
전북특별자치도,2004,08,667.0,674.0,1341.0,0.9896142433234422
전북특별자치도,2004,09,733.0,645.0,1378.0,1.136434108527132
전북특별자치도,2004,10,721.0,694.0,1415.0,1.0389048991354466
전북특별자치도,2004,11,703.0,634.0,1337.0,1.108832807570978
전북특별자치도,2004,12,652.0,663.0,1315.0,0.9834087481146304
전북특별자치도,2005,01,869.0,763.0,1632.0,1.1389252948885977
전북특별자치도,2005,02,684.0,600.0,1284.0,1.14
전북특별자치도,2005,03,770.0,711.0,1481.0,1.0829817158931083
전북특별자치도,2005,04,690.0,629.0,1319.0,1.09697933227345
전북특별자치도,2005,05,672.0,593.0,1265.0,1.1332209106239461
전북특별자치도,2005,06,671.0,577.0,1248.0,1.1629116117850953
전북특별자치도,2005,07,679.0,582.0,1261.0,1.1666666666666667
전북특별자치도,2005,08,653.0,614.0,1267.0,1.0635179153094463
전북특별자치도,2005,09,683.0,633.0,1316.0,1.0789889415481833
전북특별자치도,2005,10,660.0,650.0,1310.0,1.0153846153846153
전북특별자치도,2005,11,685.0,609.0,1294.0,1.1247947454844007
전북특별자치도,2005,12,574.0,494.0,1068.0,1.1619433198380567
전북특별자치도,2006,01,783.0,754.0,1537.0,1.0384615384615385
전북특별자치도,2006,02,689.0,641.0,1330.0,1.0748829953198127
전북특별자치도,2006,03,746.0,672.0,1418.0,1.1101190476190477
전북특별자치도,2006,04,672.0,603.0,1275.0,1.1144278606965174
전북특별자치도,2006,05,644.0,615.0,1259.0,1.0471544715447154
전북특별자치도,2006,06,615.0,608.0,1223.0,1.011513157894737
전북특별자치도,2006,07,646.0,629.0,1275.0,1.027027027027027
전북특별자치도,2006,08,708.0,615.0,1323.0,1.1512195121951219
전북특별자치도,2006,09,685.0,632.0,1317.0,1.0838607594936709
전북특별자치도,2006,10,634.0,619.0,1253.0,1.024232633279483
전북특별자치도,2006,11,620.0,621.0,1241.0,0.998389694041868
전북특별자치도,2006,12,570.0,550.0,1120.0,1.0363636363636364
전북특별자치도,2007,01,866.0,795.0,1661.0,1.089308176100629
전북특별자치도,2007,02,744.0,673.0,1417.0,1.1054977711738485
전북특별자치도,2007,03,762.0,750.0,1512.0,1.016
전북특별자치도,2007,04,750.0,688.0,1438.0,1.0901162790697674
전북특별자치도,2007,05,669.0,704.0,1373.0,0.9502840909090909
전북특별자치도,2007,06,680.0,594.0,1274.0,1.1447811447811447
전북특별자치도,2007,07,694.0,636.0,1330.0,1.0911949685534592
전북특별자치도,2007,08,795.0,733.0,1528.0,1.0845839017735335
전북특별자치도,2007,09,805.0,762.0,1567.0,1.0564304461942258
전북특별자치도,2007,10,813.0,770.0,1583.0,1.0558441558441558
전북특별자치도,2007,11,755.0,664.0,1419.0,1.1370481927710843
전북특별자치도,2007,12,573.0,553.0,1126.0,1.0361663652802893
전북특별자치도,2008,01,876.0,824.0,1700.0,1.0631067961165048
전북특별자치도,2008,02,685.0,659.0,1344.0,1.039453717754173
전북특별자치도,2008,03,709.0,682.0,1391.0,1.0395894428152492
전북특별자치도,2008,04,702.0,650.0,1352.0,1.08
전북특별자치도,2008,05,706.0,584.0,1290.0,1.2089041095890412
전북특별자치도,2008,06,585.0,534.0,1119.0,1.095505617977528
전북특별자치도,2008,07,657.0,636.0,1293.0,1.0330188679245282
전북특별자치도,2008,08,679.0,645.0,1324.0,1.0527131782945736
전북특별자치도,2008,09,725.0,687.0,1412.0,1.0553129548762736
전북특별자치도,2008,10,687.0,629.0,1316.0,1.0922098569157392
전북특별자치도,2008,11,630.0,585.0,1215.0,1.0769230769230769
전북특별자치도,2008,12,604.0,518.0,1122.0,1.166023166023166
전북특별자치도,2009,01,845.0,784.0,1629.0,1.0778061224489797
전북특별자치도,2009,02,624.0,634.0,1258.0,0.9842271293375394
전북특별자치도,2009,03,714.0,675.0,1389.0,1.0577777777777777
전북특별자치도,2009,04,695.0,580.0,1275.0,1.1982758620689655
전북특별자치도,2009,05,638.0,602.0,1240.0,1.0598006644518272
전북특별자치도,2009,06,588.0,573.0,1161.0,1.0261780104712042
전북특별자치도,2009,07,639.0,578.0,1217.0,1.1055363321799307
전북특별자치도,2009,08,651.0,623.0,1274.0,1.0449438202247192
전북특별자치도,2009,09,635.0,628.0,1263.0,1.0111464968152866
전북특별자치도,2009,10,659.0,627.0,1286.0,1.0510366826156299
전북특별자치도,2009,11,582.0,539.0,1121.0,1.0797773654916512
전북특별자치도,2009,12,577.0,543.0,1120.0,1.0626151012891345
전북특별자치도,2010,01,841.0,746.0,1587.0,1.1273458445040214
전북특별자치도,2010,02,657.0,617.0,1274.0,1.0648298217179903
전북특별자치도,2010,03,732.0,662.0,1394.0,1.105740181268882
전북특별자치도,2010,04,698.0,660.0,1358.0,1.0575757575757576
전북특별자치도,2010,05,651.0,611.0,1262.0,1.065466448445172
전북특별자치도,2010,06,635.0,581.0,1216.0,1.0929432013769362
전북특별자치도,2010,07,656.0,563.0,1219.0,1.1651865008880995
전북특별자치도,2010,08,674.0,657.0,1331.0,1.025875190258752
전북특별자치도,2010,09,782.0,667.0,1449.0,1.1724137931034482
전북특별자치도,2010,10,785.0,743.0,1528.0,1.056527590847914
전북특별자치도,2010,11,668.0,666.0,1334.0,1.003003003003003
전북특별자치도,2010,12,578.0,570.0,1148.0,1.0140350877192983
전북특별자치도,2011,01,901.0,876.0,1777.0,1.028538812785388
전북특별자치도,2011,02,653.0,652.0,1305.0,1.0015337423312884
전북특별자치도,2011,03,731.0,723.0,1454.0,1.0110650069156293
전북특별자치도,2011,04,723.0,666.0,1389.0,1.0855855855855856
전북특별자치도,2011,05,662.0,659.0,1321.0,1.0045523520485584
전북특별자치도,2011,06,687.0,618.0,1305.0,1.1116504854368932
전북특별자치도,2011,07,672.0,599.0,1271.0,1.1218697829716193
전북특별자치도,2011,08,695.0,635.0,1330.0,1.094488188976378
전북특별자치도,2011,09,700.0,629.0,1329.0,1.1128775834658187
전북특별자치도,2011,10,664.0,656.0,1320.0,1.0121951219512195
전북특별자치도,2011,11,637.0,623.0,1260.0,1.0224719101123596
전북특별자치도,2011,12,565.0,549.0,1114.0,1.029143897996357
전북특별자치도,2012,01,868.0,730.0,1598.0,1.189041095890411
전북특별자치도,2012,02,723.0,630.0,1353.0,1.1476190476190475
전북특별자치도,2012,03,701.0,686.0,1387.0,1.021865889212828
전북특별자치도,2012,04,714.0,670.0,1384.0,1.0656716417910448
전북특별자치도,2012,05,718.0,648.0,1366.0,1.1080246913580247
전북특별자치도,2012,06,643.0,609.0,1252.0,1.0558292282430213
전북특별자치도,2012,07,733.0,634.0,1367.0,1.1561514195583595
전북특별자치도,2012,08,741.0,659.0,1400.0,1.1244309559939303
전북특별자치도,2012,09,637.0,684.0,1321.0,0.9312865497076024
전북특별자치도,2012,10,709.0,705.0,1414.0,1.0056737588652482
전북특별자치도,2012,11,706.0,616.0,1322.0,1.146103896103896
전북특별자치도,2012,12,564.0,510.0,1074.0,1.1058823529411765
전북특별자치도,2013,01,849.0,708.0,1557.0,1.1991525423728813
전북특별자치도,2013,02,596.0,594.0,1190.0,1.0033670033670035
전북특별자치도,2013,03,690.0,623.0,1313.0,1.1075441412520064
전북특별자치도,2013,04,620.0,613.0,1233.0,1.0114192495921697
전북특별자치도,2013,05,655.0,594.0,1249.0,1.1026936026936027
전북특별자치도,2013,06,567.0,536.0,1103.0,1.0578358208955223
전북특별자치도,2013,07,609.0,562.0,1171.0,1.083629893238434
전북특별자치도,2013,08,601.0,565.0,1166.0,1.063716814159292
전북특별자치도,2013,09,666.0,589.0,1255.0,1.130730050933786
전북특별자치도,2013,10,605.0,607.0,1212.0,0.9967051070840197
전북특별자치도,2013,11,549.0,510.0,1059.0,1.076470588235294
전북특별자치도,2013,12,499.0,548.0,1047.0,0.9105839416058394
전북특별자치도,2014,01,758.0,702.0,1460.0,1.0797720797720798
전북특별자치도,2014,02,630.0,599.0,1229.0,1.0517529215358932
전북특별자치도,2014,03,629.0,601.0,1230.0,1.0465890183028286
전북특별자치도,2014,04,581.0,582.0,1163.0,0.9982817869415808
전북특별자치도,2014,05,593.0,550.0,1143.0,1.0781818181818181
전북특별자치도,2014,06,583.0,528.0,1111.0,1.1041666666666667
전북특별자치도,2014,07,642.0,524.0,1166.0,1.2251908396946565
전북특별자치도,2014,08,602.0,593.0,1195.0,1.015177065767285
전북특별자치도,2014,09,657.0,598.0,1255.0,1.0986622073578596
전북특별자치도,2014,10,607.0,601.0,1208.0,1.0099833610648918
전북특별자치도,2014,11,544.0,509.0,1053.0,1.068762278978389
전북특별자치도,2014,12,514.0,504.0,1018.0,1.0198412698412698
전북특별자치도,2015,01,720.0,693.0,1413.0,1.0389610389610389
전북특별자치도,2015,02,583.0,635.0,1218.0,0.9181102362204724
전북특별자치도,2015,03,652.0,622.0,1274.0,1.0482315112540193
전북특별자치도,2015,04,665.0,613.0,1278.0,1.0848287112561175
전북특별자치도,2015,05,599.0,573.0,1172.0,1.0453752181500873
전북특별자치도,2015,06,577.0,554.0,1131.0,1.0415162454873645
전북특별자치도,2015,07,641.0,556.0,1197.0,1.1528776978417266
전북특별자치도,2015,08,548.0,513.0,1061.0,1.0682261208576997
전북특별자치도,2015,09,606.0,510.0,1116.0,1.188235294117647
전북특별자치도,2015,10,594.0,575.0,1169.0,1.0330434782608695
전북특별자치도,2015,11,545.0,494.0,1039.0,1.1032388663967612
전북특별자치도,2015,12,495.0,524.0,1019.0,0.9446564885496184
전북특별자치도,2016,01,697.0,630.0,1327.0,1.1063492063492064
전북특별자치도,2016,02,599.0,538.0,1137.0,1.1133828996282529
전북특별자치도,2016,03,583.0,584.0,1167.0,0.9982876712328768
전북특별자치도,2016,04,561.0,534.0,1095.0,1.050561797752809
전북특별자치도,2016,05,580.0,549.0,1129.0,1.0564663023679417
전북특별자치도,2016,06,549.0,506.0,1055.0,1.0849802371541502
전북특별자치도,2016,07,518.0,515.0,1033.0,1.0058252427184466
전북특별자치도,2016,08,522.0,492.0,1014.0,1.0609756097560976
전북특별자치도,2016,09,526.0,530.0,1056.0,0.9924528301886792
전북특별자치도,2016,10,519.0,447.0,966.0,1.1610738255033557
전북특별자치도,2016,11,484.0,424.0,908.0,1.1415094339622642
전북특별자치도,2016,12,393.0,418.0,811.0,0.9401913875598086
전북특별자치도,2017,01,578.0,546.0,1124.0,1.0586080586080586
전북특별자치도,2017,02,529.0,489.0,1018.0,1.081799591002045
전북특별자치도,2017,03,559.0,489.0,1048.0,1.1431492842535786
전북특별자치도,2017,04,495.0,443.0,938.0,1.1173814898419865
전북특별자치도,2017,05,473.0,482.0,955.0,0.9813278008298755
전북특별자치도,2017,06,479.0,465.0,944.0,1.0301075268817204
전북특별자치도,2017,07,460.0,477.0,937.0,0.9643605870020965
전북특별자치도,2017,08,452.0,486.0,938.0,0.9300411522633745
전북특별자치도,2017,09,494.0,464.0,958.0,1.0646551724137931
전북특별자치도,2017,10,415.0,440.0,855.0,0.9431818181818182
전북특별자치도,2017,11,451.0,418.0,869.0,1.0789473684210527
전북특별자치도,2017,12,395.0,369.0,764.0,1.070460704607046
전북특별자치도,2018,01,502.0,492.0,994.0,1.0203252032520325
전북특별자치도,2018,02,444.0,472.0,916.0,0.940677966101695
전북특별자치도,2018,03,470.0,427.0,897.0,1.100702576112412
전북특별자치도,2018,04,439.0,427.0,866.0,1.0281030444964872
전북특별자치도,2018,05,424.0,408.0,832.0,1.0392156862745099
전북특별자치도,2018,06,424.0,375.0,799.0,1.1306666666666667
전북특별자치도,2018,07,411.0,399.0,810.0,1.0300751879699248
전북특별자치도,2018,08,427.0,411.0,838.0,1.0389294403892944
전북특별자치도,2018,09,410.0,408.0,818.0,1.0049019607843137
전북특별자치도,2018,10,422.0,385.0,807.0,1.096103896103896
전북특별자치도,2018,11,390.0,394.0,784.0,0.9898477157360406
전북특별자치도,2018,12,328.0,312.0,640.0,1.0512820512820513
전북특별자치도,2019,01,435.0,424.0,859.0,1.025943396226415
전북특별자치도,2019,02,352.0,360.0,712.0,0.9777777777777777
전북특별자치도,2019,03,421.0,390.0,811.0,1.0794871794871794
전북특별자치도,2019,04,437.0,373.0,810.0,1.1715817694369972
전북특별자치도,2019,05,374.0,409.0,783.0,0.9144254278728606
전북특별자치도,2019,06,358.0,369.0,727.0,0.9701897018970189
전북특별자치도,2019,07,364.0,329.0,693.0,1.1063829787234043
전북특별자치도,2019,08,390.0,343.0,733.0,1.1370262390670554
전북특별자치도,2019,09,360.0,379.0,739.0,0.9498680738786279
전북특별자치도,2019,10,385.0,361.0,746.0,1.0664819944598338
전북특별자치도,2019,11,369.0,355.0,724.0,1.0394366197183098
전북특별자치도,2019,12,344.0,290.0,634.0,1.186206896551724
전북특별자치도,2020,01,387.0,356.0,743.0,1.0870786516853932
전북특별자치도,2020,02,347.0,309.0,656.0,1.1229773462783172
전북특별자치도,2020,03,359.0,380.0,739.0,0.9447368421052632
전북특별자치도,2020,04,401.0,338.0,739.0,1.1863905325443787
전북특별자치도,2020,05,360.0,330.0,690.0,1.0909090909090908
전북특별자치도,2020,06,313.0,295.0,608.0,1.0610169491525423
전북특별자치도,2020,07,338.0,337.0,675.0,1.002967359050445
전북특별자치도,2020,08,341.0,353.0,694.0,0.9660056657223796
전북특별자치도,2020,09,332.0,367.0,699.0,0.9046321525885559
전북특별자치도,2020,10,324.0,318.0,642.0,1.0188679245283019
전북특별자치도,2020,11,317.0,319.0,636.0,0.9937304075235109
전북특별자치도,2020,12,318.0,326.0,644.0,0.9754601226993865
전북특별자치도,2021,01,381.0,356.0,737.0,1.0702247191011236
전북특별자치도,2021,02,302.0,327.0,629.0,0.9235474006116208
전북특별자치도,2021,03,331.0,320.0,651.0,1.034375
전북특별자치도,2021,04,333.0,342.0,675.0,0.9736842105263158
전북특별자치도,2021,05,334.0,282.0,616.0,1.1843971631205674
전북특별자치도,2021,06,310.0,313.0,623.0,0.9904153354632588
전북특별자치도,2021,07,309.0,342.0,651.0,0.9035087719298246
전북특별자치도,2021,08,356.0,254.0,610.0,1.4015748031496063
전북특별자치도,2021,09,334.0,294.0,628.0,1.1360544217687074
전북특별자치도,2021,10,302.0,286.0,588.0,1.055944055944056
전북특별자치도,2021,11,264.0,279.0,543.0,0.946236559139785
전북특별자치도,2021,12,280.0,244.0,524.0,1.1475409836065573
전북특별자치도,2022,01,347.0,348.0,695.0,0.9971264367816092
전북특별자치도,2022,02,284.0,302.0,586.0,0.9403973509933775
전북특별자치도,2022,03,308.0,317.0,625.0,0.9716088328075709
전북특별자치도,2022,04,285.0,304.0,589.0,0.9375
전북특별자치도,2022,05,257.0,272.0,529.0,0.9448529411764706
전북특별자치도,2022,06,292.0,304.0,596.0,0.9605263157894737
전북특별자치도,2022,07,296.0,308.0,604.0,0.961038961038961
전북특별자치도,2022,08,265.0,312.0,577.0,0.8493589743589743
전북특별자치도,2022,09,296.0,300.0,596.0,0.9866666666666667
전북특별자치도,2022,10,284.0,293.0,577.0,0.9692832764505119
전북특별자치도,2022,11,280.0,295.0,575.0,0.9491525423728814
전북특별자치도,2022,12,254.0,229.0,483.0,1.1091703056768558
전북특별자치도,2023,01,363.0,325.0,688.0,1.116923076923077
전북특별자치도,2023,02,269.0,267.0,536.0,1.0074906367041199
전북특별자치도,2023,03,307.0,280.0,587.0,1.0964285714285715
전북특별자치도,2023,04,260.0,257.0,517.0,1.0116731517509727
전북특별자치도,2023,05,257.0,263.0,520.0,0.9771863117870723
전북특별자치도,2023,06,269.0,289.0,558.0,0.9307958477508651
전북특별자치도,2023,07,293.0,287.0,580.0,1.0209059233449478
전북특별자치도,2023,08,322.0,261.0,583.0,1.2337164750957854
전북특별자치도,2023,09,250.0,253.0,503.0,0.9881422924901185
전북특별자치도,2023,10,262.0,286.0,548.0,0.916083916083916
전북특별자치도,2023,11,230.0,256.0,486.0,0.8984375
전북특별자치도,2023,12,277.0,239.0,516.0,1.1589958158995817
전북특별자치도,2024,01,310.0,304.0,614.0,1.019736842105263
전북특별자치도,2024,02,300.0,286.0,586.0,1.048951048951049
전북특별자치도,2024,03,292.0,257.0,549.0,1.1361867704280155
전북특별자치도,2024,04,247.0,259.0,506.0,0.9536679536679536
전북특별자치도,2024,05,270.0,282.0,552.0,0.9574468085106383
전북특별자치도,2024,06,286.0,270.0,556.0,1.0592592592592593
전북특별자치도,2024,07,302.0,248.0,550.0,1.217741935483871
전북특별자치도,2024,08,311.0,253.0,564.0,1.2292490118577075
전북특별자치도,2024,09,287.0,286.0,573.0,1.0034965034965035
전북특별자치도,2024,10,304.0,322.0,626.0,0.9440993788819876
전북특별자치도,2024,11,288.0,284.0,572.0,1.0140845070422535
전북특별자치도,2024,12,276.0,256.0,532.0,1.078125
제주특별자치도,1997,01,373.0,361.0,734.0,1.0332409972299168
제주특별자치도,1997,02,386.0,351.0,737.0,1.0997150997150997
제주특별자치도,1997,03,419.0,331.0,750.0,1.2658610271903323
제주특별자치도,1997,04,349.0,320.0,669.0,1.090625
제주특별자치도,1997,05,416.0,310.0,726.0,1.3419354838709678
제주특별자치도,1997,06,344.0,312.0,656.0,1.1025641025641026
제주특별자치도,1997,07,375.0,322.0,697.0,1.1645962732919255
제주특별자치도,1997,08,349.0,332.0,681.0,1.0512048192771084
제주특별자치도,1997,09,373.0,337.0,710.0,1.1068249258160237
제주특별자치도,1997,10,358.0,334.0,692.0,1.0718562874251496
제주특별자치도,1997,11,348.0,352.0,700.0,0.9886363636363636
제주특별자치도,1997,12,359.0,434.0,793.0,0.8271889400921659
제주특별자치도,1998,01,398.0,281.0,679.0,1.416370106761566
제주특별자치도,1998,02,417.0,334.0,751.0,1.248502994011976
제주특별자치도,1998,03,387.0,350.0,737.0,1.1057142857142856
제주특별자치도,1998,04,352.0,286.0,638.0,1.2307692307692308
제주특별자치도,1998,05,333.0,323.0,656.0,1.0309597523219813
제주특별자치도,1998,06,307.0,308.0,615.0,0.9967532467532467
제주특별자치도,1998,07,312.0,289.0,601.0,1.0795847750865053
제주특별자치도,1998,08,359.0,307.0,666.0,1.1693811074918568
제주특별자치도,1998,09,356.0,336.0,692.0,1.0595238095238095
제주특별자치도,1998,10,369.0,340.0,709.0,1.0852941176470587
제주특별자치도,1998,11,375.0,315.0,690.0,1.1904761904761905
제주특별자치도,1998,12,339.0,317.0,656.0,1.0694006309148265
제주특별자치도,1999,01,403.0,372.0,775.0,1.0833333333333333
제주특별자치도,1999,02,362.0,300.0,662.0,1.2066666666666668
제주특별자치도,1999,03,347.0,377.0,724.0,0.9204244031830239
제주특별자치도,1999,04,324.0,324.0,648.0,1.0
제주특별자치도,1999,05,339.0,303.0,642.0,1.118811881188119
제주특별자치도,1999,06,334.0,300.0,634.0,1.1133333333333333
제주특별자치도,1999,07,318.0,307.0,625.0,1.0358306188925082
제주특별자치도,1999,08,370.0,286.0,656.0,1.2937062937062938
제주특별자치도,1999,09,352.0,281.0,633.0,1.2526690391459074
제주특별자치도,1999,10,361.0,335.0,696.0,1.0776119402985074
제주특별자치도,1999,11,369.0,322.0,691.0,1.1459627329192548
제주특별자치도,1999,12,352.0,318.0,670.0,1.1069182389937107
제주특별자치도,2000,01,459.0,383.0,842.0,1.1984334203655354
제주특별자치도,2000,02,395.0,369.0,764.0,1.070460704607046
제주특별자치도,2000,03,411.0,398.0,809.0,1.0326633165829147
제주특별자치도,2000,04,339.0,341.0,680.0,0.9941348973607038
제주특별자치도,2000,05,373.0,360.0,733.0,1.0361111111111112
제주특별자치도,2000,06,308.0,303.0,611.0,1.0165016501650166
제주특별자치도,2000,07,330.0,331.0,661.0,0.9969788519637462
제주특별자치도,2000,08,346.0,318.0,664.0,1.0880503144654088
제주특별자치도,2000,09,375.0,365.0,740.0,1.0273972602739727
제주특별자치도,2000,10,375.0,345.0,720.0,1.0869565217391304
제주특별자치도,2000,11,359.0,365.0,724.0,0.9835616438356164
제주특별자치도,2000,12,351.0,334.0,685.0,1.0508982035928143
제주특별자치도,2001,01,370.0,302.0,672.0,1.2251655629139073
제주특별자치도,2001,02,333.0,324.0,657.0,1.0277777777777777
제주특별자치도,2001,03,361.0,374.0,735.0,0.9652406417112299
제주특별자치도,2001,04,352.0,284.0,636.0,1.2394366197183098
제주특별자치도,2001,05,361.0,328.0,689.0,1.100609756097561
제주특별자치도,2001,06,276.0,246.0,522.0,1.1219512195121952
제주특별자치도,2001,07,303.0,251.0,554.0,1.207171314741036
제주특별자치도,2001,08,291.0,298.0,589.0,0.9765100671140939
제주특별자치도,2001,09,317.0,260.0,577.0,1.2192307692307693
제주특별자치도,2001,10,335.0,257.0,592.0,1.3035019455252919
제주특별자치도,2001,11,318.0,277.0,595.0,1.148014440433213
제주특별자치도,2001,12,306.0,329.0,635.0,0.9300911854103343
제주특별자치도,2002,01,312.0,259.0,571.0,1.2046332046332047
제주특별자치도,2002,02,310.0,250.0,560.0,1.24
제주특별자치도,2002,03,320.0,301.0,621.0,1.06312292358804
